pitch,phase,cycle,cat_cycle,participant,shift
-119.478079351193,Late Washout,0,1,5,100
8.2613772511088,Late Washout,0,1,6,-100
-83.379737060349,Late Washout,0,1,7,100
97.6683223065409,Late Washout,0,1,8,-100
61.7774408113599,Late Washout,0,1,9,100
111.022920817741,Late Washout,0,1,10,-100
25.8866380298078,Late Washout,0,1,12,-100
-59.2375991194489,Late Washout,0,1,13,100
4.675925680704,Late Washout,0,1,14,-100
82.1892233790951,Late Washout,0,1,15,100
-29.3292469618339,Late Washout,0,1,17,100
-1.1358942230022,Late Washout,0,1,18,-100
8.10345480457432,Late Washout,0,1,19,100
-46.2108310503723,Late Washout,0,1,20,-100
-105.950437076122,Late Washout,0,1,1,-100
-74.3195884986499,Late Washout,0,1,2,100
-49.8023553009564,Late Washout,0,1,3,-100
-73.1050724253899,Late Washout,0,1,5,100
-117.309483796684,Late Washout,0,1,6,-100
46.4029354149664,Late Washout,0,1,7,100
3.4258957266849,Late Washout,0,1,9,100
86.0866240509844,Late Washout,0,1,10,-100
16.5275568224092,Late Washout,0,1,11,100
63.2453619400101,Late Washout,0,1,12,-100
-72.4428660697867,Late Washout,0,1,13,100
60.0436109059588,Late Washout,0,1,14,-100
86.0759904859057,Late Washout,0,1,15,100
9.21649474282126,Late Washout,0,1,16,100
15.1982575010063,Late Washout,0,1,17,100
78.2950862456694,Late Washout,0,1,18,-100
20.4659645157004,Late Washout,0,1,19,100
4.47831601438633,Late Washout,0,1,20,-100
-47.8823723055262,Late Washout,0,1,1,-100
-78.6802953820436,Late Washout,0,1,3,-100
-108.435141011395,Late Washout,0,1,5,100
22.9689301889347,Late Washout,0,1,6,-100
94.0837940793191,Late Washout,0,1,7,100
94.0646954636799,Late Washout,0,1,8,-100
15.4172833780587,Late Washout,0,1,9,100
42.9469306700278,Late Washout,0,1,10,-100
-14.6587017002207,Late Washout,0,1,11,100
-100.525586306377,Late Washout,0,1,13,100
120.071270418848,Late Washout,0,1,14,-100
77.4446134328796,Late Washout,0,1,15,100
-52.7025826657115,Late Washout,0,1,16,100
70.6190049505423,Late Washout,0,1,17,100
58.8089282766399,Late Washout,0,1,18,-100
-21.3658315333425,Late Washout,0,1,20,-100
4.03476725854219,Late Washout,0,1,1,-100
-20.7909865889169,Late Washout,0,1,2,100
-37.4180591151918,Late Washout,0,1,3,-100
215.108957303392,Late Washout,0,1,4,100
-89.0134606095208,Late Washout,0,1,5,100
-23.8290464054764,Late Washout,0,1,7,100
44.5344564669349,Late Washout,0,1,8,-100
-83.5422646607966,Late Washout,0,1,9,100
5.98160423497557,Late Washout,0,1,10,-100
44.1705080033953,Late Washout,0,1,12,-100
-115.432131773344,Late Washout,0,1,13,100
-53.9471481038931,Late Washout,0,1,14,-100
104.471328404156,Late Washout,0,1,15,100
-0.459159577390529,Late Washout,0,1,16,100
81.7623549090033,Late Washout,0,1,17,100
36.1795732552358,Late Washout,0,1,18,-100
-5.75010866483204,Late Washout,0,1,19,100
-83.7855603138128,Late Washout,0,1,1,-100
-17.9241704770046,Late Washout,0,1,2,100
67.3696662524224,Late Washout,0,1,4,100
21.9934313295993,Late Washout,0,1,6,-100
-103.650200823376,Late Washout,0,1,7,100
19.8497922289859,Late Washout,0,1,8,-100
62.7643167775943,Late Washout,0,1,9,100
-40.0318754580299,Late Washout,0,1,10,-100
48.7466511492814,Late Washout,0,1,12,-100
-105.632581141067,Late Washout,0,1,13,100
98.1603660313197,Late Washout,0,1,14,-100
96.1620748014611,Late Washout,0,1,15,100
-12.2470313398494,Late Washout,0,1,16,100
3.21105198458944,Late Washout,0,1,17,100
6.82556703195549,Late Washout,0,1,18,-100
-15.6397067609271,Late Washout,0,1,19,100
6.5086609705781,Late Washout,0,1,20,-100
16.0164647933149,Late Washout,0,1,1,-100
-3.9869094055902,Late Washout,0,1,3,-100
109.117583944059,Late Washout,0,1,4,100
-68.3502041544253,Late Washout,0,1,5,100
-58.6695695803531,Late Washout,0,1,7,100
39.4971140185868,Late Washout,0,1,8,-100
79.26751769237,Late Washout,0,1,9,100
34.6018177991744,Late Washout,0,1,10,-100
87.5407675791412,Late Washout,0,1,11,100
-20.0567238128434,Late Washout,0,1,12,-100
-149.512675423061,Late Washout,0,1,13,100
-36.9260217513137,Late Washout,0,1,14,-100
58.6422022377506,Late Washout,0,1,15,100
13.6993379763789,Late Washout,0,1,16,100
-27.5446722497225,Late Washout,0,1,17,100
116.937380755647,Late Washout,0,1,18,-100
-28.3545547353695,Late Washout,0,1,19,100
-37.5306153196845,Late Washout,0,1,20,-100
-51.1479876956711,Late Washout,0,1,1,-100
-36.0251770835297,Late Washout,0,1,2,100
113.962100119079,Late Washout,0,1,3,-100
89.1817652120649,Late Washout,0,1,4,100
-94.8961143424744,Late Washout,0,1,5,100
44.9746143099263,Late Washout,0,1,6,-100
-46.2562438896118,Late Washout,0,1,7,100
88.6102032128534,Late Washout,0,1,8,-100
-4.76391795882568,Late Washout,0,1,9,100
-0.894169294416793,Late Washout,0,1,10,-100
80.1555006104824,Late Washout,0,1,11,100
-36.3849758351166,Late Washout,0,1,13,100
8.73839314338345,Late Washout,0,1,14,-100
40.6101894540467,Late Washout,0,1,15,100
-22.8414747037753,Late Washout,0,1,16,100
-9.76406761361693,Late Washout,0,1,17,100
14.497246902163,Late Washout,0,1,18,-100
6.12009055424304,Late Washout,0,1,19,100
-48.6379931638175,Late Washout,0,1,20,-100
-44.0249737365132,Late Washout,0,1,1,-100
-155.932242905961,Late Washout,0,1,2,100
-8.68075091070597,Late Washout,0,1,3,-100
47.4090976947312,Late Washout,0,1,6,-100
40.5543173044634,Late Washout,0,1,8,-100
31.3673935562046,Late Washout,0,1,9,100
-38.421779348409,Late Washout,0,1,10,-100
-51.1451477488938,Late Washout,0,1,12,-100
-98.3247995638272,Late Washout,0,1,13,100
-54.6349930336616,Late Washout,0,1,14,-100
40.8191282863698,Late Washout,0,1,15,100
-63.2736576429921,Late Washout,0,1,16,100
-17.8602198882525,Late Washout,0,1,17,100
65.3525359835882,Late Washout,0,1,18,-100
-61.0378184890739,Late Washout,0,1,19,100
-51.7464341485868,Late Washout,0,1,20,-100
-69.6349843210537,Late Washout,0,1,1,-100
-46.7624752145505,Late Washout,0,1,2,100
-83.5449782260472,Late Washout,0,1,3,-100
94.3140369292389,Late Washout,0,1,4,100
-61.4371189576111,Late Washout,0,1,5,100
74.8743013280178,Late Washout,0,1,7,100
-0.986364399841455,Late Washout,0,1,8,-100
33.3793431176252,Late Washout,0,1,9,100
-11.2590987914204,Late Washout,0,1,10,-100
-56.7867516133137,Late Washout,0,1,12,-100
-95.3738620907592,Late Washout,0,1,13,100
28.7996862876243,Late Washout,0,1,15,100
-64.4447371874095,Late Washout,0,1,16,100
43.9433369428805,Late Washout,0,1,17,100
30.2854683560836,Late Washout,0,1,18,-100
-20.482406536244,Late Washout,0,1,19,100
-56.6828162238419,Late Washout,0,1,20,-100
57.9207774566108,Baseline,1,2,1,-100
64.4582193774418,Baseline,1,2,2,100
30.3201428636689,Baseline,1,2,3,-100
-160.816973424963,Baseline,1,2,4,100
99.1753215283502,Baseline,1,2,5,100
-143.517899062216,Baseline,1,2,6,-100
25.7019684449473,Baseline,1,2,7,100
-93.5377341243785,Baseline,1,2,8,-100
-131.448381868285,Baseline,1,2,9,100
-5.52516478793401,Baseline,1,2,10,-100
144.107594961887,Baseline,1,2,11,100
-17.3409721643946,Baseline,1,2,12,-100
63.622283440943,Baseline,1,2,14,-100
-32.4758643535436,Baseline,1,2,15,100
-107.885131899102,Baseline,1,2,17,100
42.9119450054594,Baseline,1,2,18,-100
-40.358000656806,Baseline,1,2,19,100
6.65820512552497,Baseline,1,2,20,-100
-2.46165431866509,Baseline,1,2,1,-100
133.6249462548,Baseline,1,2,2,100
-19.3075008329258,Baseline,1,2,3,-100
-140.887834373285,Baseline,1,2,4,100
29.6648791074222,Baseline,1,2,5,100
31.8628550048773,Baseline,1,2,6,-100
56.4154435042316,Baseline,1,2,7,100
-29.9496732775694,Baseline,1,2,8,-100
-24.884483819917,Baseline,1,2,10,-100
28.813298595769,Baseline,1,2,11,100
45.3526444373332,Baseline,1,2,12,-100
131.474028185073,Baseline,1,2,13,100
-79.0766095058481,Baseline,1,2,14,-100
-58.648329842503,Baseline,1,2,15,100
-40.3364151457029,Baseline,1,2,16,100
9.37510301383812,Baseline,1,2,17,100
-24.5808895613859,Baseline,1,2,18,-100
32.5239534290251,Baseline,1,2,20,-100
-22.156200114219,Baseline,1,2,1,-100
61.9541329608113,Baseline,1,2,2,100
-1.0850361006915,Baseline,1,2,3,-100
-64.9672061291884,Baseline,1,2,4,100
60.1363602210344,Baseline,1,2,5,100
30.7632664015275,Baseline,1,2,6,-100
40.0424808046375,Baseline,1,2,7,100
-45.3297008622052,Baseline,1,2,8,-100
129.12042906426,Baseline,1,2,9,100
-34.4930784309087,Baseline,1,2,11,100
-1.62765706046625,Baseline,1,2,12,-100
-9.97816781821419,Baseline,1,2,13,100
-30.2035746226615,Baseline,1,2,14,-100
-45.4089515467839,Baseline,1,2,15,100
-45.0327705256646,Baseline,1,2,16,100
-12.9120524335445,Baseline,1,2,17,100
-142.847407272244,Baseline,1,2,18,-100
1.6977548408528,Baseline,1,2,19,100
29.5252387532486,Baseline,1,2,20,-100
72.8005141999583,Baseline,1,2,1,-100
-34.5731264203926,Baseline,1,2,2,100
-23.7648264862953,Baseline,1,2,3,-100
-65.9424940016893,Baseline,1,2,4,100
5.39865789034119,Baseline,1,2,6,-100
-35.1574570935873,Baseline,1,2,7,100
-13.0217156206075,Baseline,1,2,8,-100
237.213817687072,Baseline,1,2,9,100
7.61324785254844,Baseline,1,2,10,-100
-49.2273225974164,Baseline,1,2,11,100
43.0102013450207,Baseline,1,2,13,100
-39.1558202743502,Baseline,1,2,14,-100
-1.80995204729105,Baseline,1,2,15,100
-109.654330982208,Baseline,1,2,16,100
-79.4271531532153,Baseline,1,2,17,100
-1.46235641093646,Baseline,1,2,19,100
-36.2126737505123,Baseline,1,2,20,-100
-46.4677782860704,Baseline,1,2,1,-100
33.9842228166915,Baseline,1,2,2,100
-15.1236226332231,Baseline,1,2,3,-100
-7.28332871578356,Baseline,1,2,4,100
-13.5543402580459,Baseline,1,2,5,100
24.1572670010063,Baseline,1,2,7,100
41.5831302561479,Baseline,1,2,8,-100
-216.875805899519,Baseline,1,2,9,100
56.2568961062068,Baseline,1,2,10,-100
40.0674453147142,Baseline,1,2,12,-100
-28.4490446234832,Baseline,1,2,13,100
-6.15643393635535,Baseline,1,2,14,-100
-61.1331564994489,Baseline,1,2,15,100
81.1700597955509,Baseline,1,2,16,100
-44.9991617162719,Baseline,1,2,17,100
8.63433891530545,Baseline,1,2,18,-100
-7.66456674829656,Baseline,1,2,19,100
16.6293555316582,Baseline,1,2,20,-100
-1.16453591240272,Baseline,1,2,2,100
-7.05334621471037,Baseline,1,2,3,-100
11.8503296010074,Baseline,1,2,4,100
4.91855029095191,Baseline,1,2,5,100
80.5213182001045,Baseline,1,2,6,-100
49.8040890095765,Baseline,1,2,7,100
31.8200984138075,Baseline,1,2,11,100
-41.5224768695918,Baseline,1,2,12,-100
-27.3315425446812,Baseline,1,2,15,100
12.4886855371389,Baseline,1,2,16,100
19.1360752625404,Baseline,1,2,17,100
-34.0695338817509,Baseline,1,2,18,-100
-14.0442251663136,Baseline,1,2,19,100
-7.4606244053008,Baseline,1,2,20,-100
-108.477789666709,Baseline,1,2,1,-100
26.9697940799653,Baseline,1,2,2,100
-6.86153820109344,Baseline,1,2,3,-100
31.7230574724301,Baseline,1,2,4,100
-2.82852573142962,Baseline,1,2,5,100
-106.070217687864,Baseline,1,2,6,-100
58.8580781289934,Baseline,1,2,7,100
-40.5987680725238,Baseline,1,2,8,-100
82.4118340945218,Baseline,1,2,9,100
-2.34960013782449,Baseline,1,2,12,-100
-26.638488578492,Baseline,1,2,13,100
55.5109781755624,Baseline,1,2,14,-100
24.7960912354145,Baseline,1,2,16,100
58.9570858308077,Baseline,1,2,17,100
-39.4154401554003,Baseline,1,2,18,-100
5.67949727370588,Baseline,1,2,19,100
9.89878461326302,Baseline,1,2,20,-100
4.32942976811478,Baseline,1,2,1,-100
-29.5617572473022,Baseline,1,2,2,100
-3.9509975556682,Baseline,1,2,3,-100
18.7538771745956,Baseline,1,2,4,100
9.58865973983238,Baseline,1,2,5,100
-26.0925137029538,Baseline,1,2,6,-100
1.6861185660722,Baseline,1,2,7,100
-36.1847918966872,Baseline,1,2,8,-100
124.383742206853,Baseline,1,2,9,100
68.4734692938332,Baseline,1,2,10,-100
-6.64679402513419,Baseline,1,2,12,-100
-10.9406461856259,Baseline,1,2,13,100
6.39992149465634,Baseline,1,2,14,-100
-7.55057697077491,Baseline,1,2,15,100
-25.4763788429955,Baseline,1,2,17,100
63.9142509293819,Baseline,1,2,18,-100
-55.1058988823682,Baseline,1,2,19,100
37.394648530803,Baseline,1,2,20,-100
97.8721121984867,Baseline,1,2,1,-100
-46.8406882857046,Baseline,1,2,2,100
64.6204529563282,Baseline,1,2,3,-100
78.8587536839849,Baseline,1,2,4,100
-7.57657773359243,Baseline,1,2,5,100
-21.555597940613,Baseline,1,2,6,-100
-12.4097575159402,Baseline,1,2,7,100
17.1387086964453,Baseline,1,2,8,-100
25.8707521502208,Baseline,1,2,9,100
57.865829253451,Baseline,1,2,10,-100
-53.0287245445442,Baseline,1,2,13,100
28.8835785533515,Baseline,1,2,14,-100
10.214015005112,Baseline,1,2,15,100
-24.2676283782393,Baseline,1,2,16,100
76.660675838319,Baseline,1,2,17,100
15.825561956228,Baseline,1,2,18,-100
-29.7883119811236,Baseline,1,2,19,100
36.5750889068841,Baseline,1,2,1,-100
-12.0424264929199,Baseline,1,2,2,100
34.0043540355147,Baseline,1,2,4,100
45.3105086978997,Baseline,1,2,5,100
53.395613485866,Baseline,1,2,6,-100
18.2233201691637,Baseline,1,2,7,100
-6.66710100609699,Baseline,1,2,8,-100
12.4325521771611,Baseline,1,2,9,100
41.8593751492089,Baseline,1,2,10,-100
-48.5551125945381,Baseline,1,2,11,100
-6.13804506006236,Baseline,1,2,12,-100
-17.3389069027355,Baseline,1,2,14,-100
31.5996705224811,Baseline,1,2,15,100
29.9102309792499,Baseline,1,2,16,100
68.7727664171871,Baseline,1,2,17,100
36.277884101338,Baseline,1,2,18,-100
-3.56228134433225,Baseline,1,2,19,100
93.0617261590904,Baseline,1,2,20,-100
84.1101086151207,Baseline,1,2,1,-100
-58.5904382262929,Baseline,1,2,2,100
-43.1059903840348,Baseline,1,2,3,-100
52.990503402757,Baseline,1,2,4,100
12.2713954987433,Baseline,1,2,5,100
-83.2724002696456,Baseline,1,2,6,-100
-89.1427978358021,Baseline,1,2,7,100
-20.7542638144557,Baseline,1,2,8,-100
-46.4277691874007,Baseline,1,2,9,100
-41.1482974196586,Baseline,1,2,10,-100
-5.55818716602866,Baseline,1,2,11,100
56.0332166107687,Baseline,1,2,12,-100
-44.8357959136374,Baseline,1,2,13,100
31.2318304598278,Baseline,1,2,14,-100
2.77780521150062,Baseline,1,2,15,100
9.2094730258154,Baseline,1,2,17,100
1.27352625797766,Baseline,1,2,18,-100
-8.41315107728718,Baseline,1,2,19,100
62.6528777009603,Baseline,1,2,20,-100
80.3636729266883,Baseline,1,2,1,-100
26.7636733936189,Baseline,1,2,2,100
-45.2727879918287,Baseline,1,2,3,-100
91.8354288463472,Baseline,1,2,4,100
-64.4184731001463,Baseline,1,2,5,100
29.7638358514519,Baseline,1,2,6,-100
-85.8295709891133,Baseline,1,2,7,100
71.9316080172439,Baseline,1,2,8,-100
21.4839191671939,Baseline,1,2,9,100
70.7694039165903,Baseline,1,2,10,-100
7.7521629463413,Baseline,1,2,12,-100
34.3267334342957,Baseline,1,2,13,100
-17.135160431511,Baseline,1,2,14,-100
35.6348942617756,Baseline,1,2,15,100
-39.0288541091606,Baseline,1,2,17,100
-39.6230017637001,Baseline,1,2,18,-100
39.7937761714142,Baseline,1,2,19,100
-46.4888207298267,Baseline,1,2,20,-100
-92.4413123258242,Baseline,1,2,1,-100
-40.6226396372136,Baseline,1,2,2,100
-20.1360106763711,Baseline,1,2,3,-100
-18.045466174343,Baseline,1,2,5,100
-95.8070251963415,Baseline,1,2,6,-100
43.9531014862022,Baseline,1,2,7,100
-36.8676259174811,Baseline,1,2,9,100
45.8331071498343,Baseline,1,2,10,-100
-39.9661644356008,Baseline,1,2,11,100
45.1108868565437,Baseline,1,2,12,-100
21.1214664839582,Baseline,1,2,13,100
38.2325247937438,Baseline,1,2,14,-100
39.5216613685863,Baseline,1,2,15,100
43.3942087399372,Baseline,1,2,16,100
5.49865035367953,Baseline,1,2,17,100
39.8079787049713,Baseline,1,2,18,-100
52.1562858825401,Baseline,1,2,19,100
4.2003263349316,Baseline,1,2,20,-100
-34.3732475552283,Baseline,1,2,1,-100
-49.0139507574583,Baseline,1,2,3,-100
-53.3755347603483,Baseline,1,2,5,100
44.4713887892777,Baseline,1,2,6,-100
91.6339601505548,Baseline,1,2,7,100
68.327981174383,Baseline,1,2,8,-100
-24.8762382661072,Baseline,1,2,9,100
2.69341376887785,Baseline,1,2,10,-100
-71.1524229582309,Baseline,1,2,11,100
-6.96125375263193,Baseline,1,2,13,100
98.2601843066326,Baseline,1,2,14,-100
30.89028431556,Baseline,1,2,15,100
-18.5248686685956,Baseline,1,2,16,100
60.9193978032156,Baseline,1,2,17,100
20.3218207359418,Baseline,1,2,18,-100
-21.6438212127968,Baseline,1,2,20,-100
17.54389200884,Baseline,1,2,1,-100
12.9059622725197,Baseline,1,2,2,100
-7.75171449060648,Baseline,1,2,3,-100
129.436284833149,Baseline,1,2,4,100
-33.9538543584739,Baseline,1,2,5,100
-26.2788803342409,Baseline,1,2,7,100
18.797742177638,Baseline,1,2,8,-100
-123.835786304962,Baseline,1,2,9,100
-34.2719126661748,Baseline,1,2,10,-100
26.0360329199286,Baseline,1,2,12,-100
-21.8677992195992,Baseline,1,2,13,100
-75.7582342161081,Baseline,1,2,14,-100
57.9169992868369,Baseline,1,2,15,100
33.7185544197253,Baseline,1,2,16,100
72.0627477616767,Baseline,1,2,17,100
-2.30753428546216,Baseline,1,2,18,-100
25.9402127020077,Baseline,1,2,19,100
-70.2764355635149,Baseline,1,2,1,-100
15.772778384432,Baseline,1,2,2,100
-18.30300621782,Baseline,1,2,4,100
43.4958899299422,Baseline,1,2,6,-100
-106.10003475214,Baseline,1,2,7,100
-5.88692206031119,Baseline,1,2,8,-100
22.4707951334285,Baseline,1,2,9,100
-80.2853923591803,Baseline,1,2,10,-100
30.6121760658146,Baseline,1,2,12,-100
-12.0682485873222,Baseline,1,2,13,100
76.3492799191047,Baseline,1,2,14,-100
49.6077456841416,Baseline,1,2,15,100
21.9306826572663,Baseline,1,2,16,100
-6.48855516273722,Baseline,1,2,17,100
-31.6615405087425,Baseline,1,2,18,-100
16.0506146059126,Baseline,1,2,19,100
6.23067129112365,Baseline,1,2,20,-100
29.5255895436127,Baseline,1,2,1,-100
25.679435218995,Baseline,1,2,3,-100
23.4449114738172,Baseline,1,2,4,100
-13.2905979033782,Baseline,1,2,5,100
-61.1194035091173,Baseline,1,2,7,100
13.7603997292897,Baseline,1,2,8,-100
38.9739960482043,Baseline,1,2,9,100
-5.65169910197595,Baseline,1,2,10,-100
31.0470463211311,Baseline,1,2,11,100
-38.19119889631,Baseline,1,2,12,-100
-55.9483428693159,Baseline,1,2,13,100
-58.7371078635287,Baseline,1,2,14,-100
12.087873120431,Baseline,1,2,15,100
47.8770519734946,Baseline,1,2,16,100
-37.2442793970492,Baseline,1,2,17,100
78.450273214949,Baseline,1,2,18,-100
3.33576663147035,Baseline,1,2,19,100
-37.808604999139,Baseline,1,2,20,-100
-37.6388629453732,Baseline,1,2,1,-100
-2.32822822209314,Baseline,1,2,2,100
143.628444743664,Baseline,1,2,3,-100
3.50909274182255,Baseline,1,2,4,100
-39.8365080914275,Baseline,1,2,5,100
66.4770729102695,Baseline,1,2,6,-100
-48.7060778183762,Baseline,1,2,7,100
62.8734889235564,Baseline,1,2,8,-100
-45.0574396029916,Baseline,1,2,9,100
-41.1476861955669,Baseline,1,2,10,-100
23.6617793524723,Baseline,1,2,11,100
57.1793567186281,Baseline,1,2,13,100
-13.0726929688314,Baseline,1,2,14,-100
-5.94413966327285,Baseline,1,2,15,100
11.3362392933404,Baseline,1,2,16,100
-19.4636747609434,Baseline,1,2,17,100
-23.989860638535,Baseline,1,2,18,-100
37.8104119210828,Baseline,1,2,19,100
-48.9159828432721,Baseline,1,2,20,-100
-30.5158489862154,Baseline,1,2,1,-100
-122.235294044525,Baseline,1,2,2,100
20.9855937138792,Baseline,1,2,3,-100
68.9115562950744,Baseline,1,2,6,-100
14.8176030151665,Baseline,1,2,8,-100
-8.92612808796121,Baseline,1,2,9,100
-78.6752962495592,Baseline,1,2,10,-100
-69.2796228323603,Baseline,1,2,12,-100
-4.76046701008275,Baseline,1,2,13,100
-76.4460791458764,Baseline,1,2,14,-100
-5.73520083094979,Baseline,1,2,15,100
-29.0959436458763,Baseline,1,2,16,100
-27.5598270355792,Baseline,1,2,17,100
26.8654284428901,Baseline,1,2,18,-100
-29.347497122234,Baseline,1,2,19,100
-52.0244238280411,Baseline,1,2,20,-100
-56.1258595707559,Baseline,1,2,1,-100
-13.0655263531139,Baseline,1,2,2,100
-53.878633601462,Baseline,1,2,3,-100
8.64136445899668,Baseline,1,2,4,100
-6.37751270656426,Baseline,1,2,5,100
72.4244673992535,Baseline,1,2,7,100
-26.7230786891384,Baseline,1,2,8,-100
-6.91417852654061,Baseline,1,2,9,100
-51.5126156925707,Baseline,1,2,10,-100
-74.9212266967801,Baseline,1,2,12,-100
-1.80952953701458,Baseline,1,2,13,100
-17.7546428296954,Baseline,1,2,15,100
-30.2670231902938,Baseline,1,2,16,100
34.2437297955539,Baseline,1,2,17,100
-8.20163918461452,Baseline,1,2,18,-100
11.2079148305958,Baseline,1,2,19,100
-56.9608059032965,Baseline,1,2,20,-100
156.199234600419,Hold,1,2,1,-100
3.90038201744911,Hold,1,2,2,100
-73.1646004813911,Hold,1,2,3,-100
-79.2083244867075,Hold,1,2,4,100
126.003007336085,Hold,1,2,5,100
62.2498581466275,Hold,1,2,6,-100
49.9171868675086,Hold,1,2,7,100
-103.747661495035,Hold,1,2,8,-100
-84.6890628012154,Hold,1,2,9,100
68.1643094047359,Hold,1,2,10,-100
79.0041242555603,Hold,1,2,11,100
-41.8201006542363,Hold,1,2,12,-100
104.42394521905,Hold,1,2,13,100
159.185869965692,Hold,1,2,14,-100
68.2857254618202,Hold,1,2,15,100
-87.2357347921265,Hold,1,2,16,100
-3.06724015499871,Hold,1,2,17,100
-19.4407407270413,Hold,1,2,18,-100
-273.854771664096,Hold,1,2,19,100
81.5107603609105,Hold,1,2,1,-100
-101.518608164613,Hold,1,2,2,100
15.6223463186366,Hold,1,2,3,-100
-45.0672087022211,Hold,1,2,4,100
26.0153880151591,Hold,1,2,5,100
25.3842257513848,Hold,1,2,6,-100
42.0262083523118,Hold,1,2,7,100
-169.513226243777,Hold,1,2,8,-100
48.7226558614093,Hold,1,2,9,100
-71.8535391824554,Hold,1,2,10,-100
-45.931187670723,Hold,1,2,12,-100
104.493644865989,Hold,1,2,13,100
15.7754044855708,Hold,1,2,14,-100
58.4996982545629,Hold,1,2,15,100
-80.6480743240956,Hold,1,2,16,100
42.3258369196452,Hold,1,2,18,-100
-105.021956672396,Hold,1,2,19,100
19.2606382886019,Hold,1,2,20,-100
-25.0475924335839,Hold,1,2,1,-100
-6.23979582820014,Hold,1,2,3,-100
-20.9018150022039,Hold,1,2,4,100
50.6846628557086,Hold,1,2,5,100
31.3167670905259,Hold,1,2,6,-100
36.0642562405568,Hold,1,2,7,100
-26.2037944543894,Hold,1,2,8,-100
-46.8316778382809,Hold,1,2,9,100
-103.822138672398,Hold,1,2,10,-100
-88.3738368304003,Hold,1,2,11,100
73.4181829850312,Hold,1,2,13,100
69.9848571613553,Hold,1,2,14,-100
60.3918982829432,Hold,1,2,15,100
3.47057473925158,Hold,1,2,16,100
23.1044318915586,Hold,1,2,17,100
31.3568691201476,Hold,1,2,18,-100
44.2621334282836,Hold,1,2,19,100
-8.28452734112329,Hold,1,2,20,-100
-67.9367341814631,Hold,1,2,2,100
56.8257023742159,Hold,1,2,3,-100
-7.0820893500466,Hold,1,2,4,100
47.6471960241971,Hold,1,2,5,100
-70.2081626387147,Hold,1,2,6,-100
29.0225976764136,Hold,1,2,7,100
-44.3168190620495,Hold,1,2,9,100
18.6521356286029,Hold,1,2,11,100
-38.570875195184,Hold,1,2,12,-100
38.2741319998354,Hold,1,2,13,100
-8.90506041952919,Hold,1,2,14,-100
-8.71636816014484,Hold,1,2,16,100
52.2762728367777,Hold,1,2,17,100
-42.1048942804182,Hold,1,2,18,-100
-2.425354856052,Hold,1,2,19,100
43.1045363696212,Hold,1,2,20,-100
71.924729356502,Hold,1,2,1,-100
-137.036180756174,Hold,1,2,2,100
35.2811484391776,Hold,1,2,3,-100
-4.07622032275011,Hold,1,2,4,100
52.3847182902591,Hold,1,2,5,100
-44.3941010871765,Hold,1,2,6,-100
32.0541879024755,Hold,1,2,8,-100
-26.789651099839,Hold,1,2,9,100
52.0372550640108,Hold,1,2,10,-100
-34.9125480895299,Hold,1,2,11,100
-38.1813511012187,Hold,1,2,12,-100
72.2973294337985,Hold,1,2,13,100
31.7494175351199,Hold,1,2,14,-100
10.6912753168691,Hold,1,2,15,100
16.5003643755381,Hold,1,2,16,100
45.8209737385829,Hold,1,2,17,100
-18.1586221925071,Hold,1,2,18,-100
51.0374092334587,Hold,1,2,19,100
-24.1239019292662,Hold,1,2,20,-100
-81.9755411433991,Hold,1,2,1,-100
-106.064237481263,Hold,1,2,2,100
-15.4837446945401,Hold,1,2,3,-100
48.7038961436567,Hold,1,2,4,100
90.7922445534582,Hold,1,2,5,100
-7.76641825901596,Hold,1,2,7,100
122.919465025077,Hold,1,2,8,-100
-89.1361341840313,Hold,1,2,9,100
-86.2783246903941,Hold,1,2,10,-100
3.17686993253687,Hold,1,2,11,100
12.5834731427619,Hold,1,2,12,-100
117.312465644196,Hold,1,2,13,100
-39.5566267600584,Hold,1,2,14,-100
86.2369953544799,Hold,1,2,15,100
89.6296896413802,Hold,1,2,16,100
86.8550489900702,Hold,1,2,17,100
-9.38314814505761,Hold,1,2,18,-100
99.7727219960652,Hold,1,2,19,100
33.4674036834991,Hold,1,2,20,-100
-77.8041121887193,Hold,1,2,1,-100
-70.0235548178685,Hold,1,2,2,100
9.69466937264682,Hold,1,2,3,-100
32.9672172072282,Hold,1,2,4,100
65.9882789467987,Hold,1,2,5,100
-82.1110175265913,Hold,1,2,6,-100
31.3422974382502,Hold,1,2,7,100
82.6967264173565,Hold,1,2,8,-100
6.57340259736211,Hold,1,2,9,100
-40.5248568279556,Hold,1,2,10,-100
-42.7993028494166,Hold,1,2,12,-100
-9.69829089980027,Hold,1,2,13,100
26.8082500905558,Hold,1,2,14,-100
25.1331783818529,Hold,1,2,15,100
11.4061682813909,Hold,1,2,16,100
-138.64501772409,Hold,1,2,17,100
-58.9869414900878,Hold,1,2,18,-100
-7.61785397659578,Hold,1,2,19,100
-7.8134398740262,Hold,1,2,20,-100
-39.3997996688182,Hold,1,2,1,-100
-82.9680610236374,Hold,1,2,2,100
48.8977028238123,Hold,1,2,3,-100
8.52240481346195,Hold,1,2,4,100
27.3402708496694,Hold,1,2,5,100
-102.958429871678,Hold,1,2,6,-100
-49.062120744471,Hold,1,2,7,100
-92.4108908390461,Hold,1,2,9,100
-56.8526654220306,Hold,1,2,10,-100
-57.0219273052451,Hold,1,2,12,-100
-20.6070207657355,Hold,1,2,13,100
